0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620
5,10,150,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
"[3.1347901673332994, 2.8743946729999994, 2.781061339666699, 2.6130609289999995, 2.4450605183332996, 2.2770601076667005, 2.109059697, 2.0157263636667, 1.847725953, 1.7543926196667, 1.6610592863332998, 1.567725953, 1.4743926196667, 1.3810592863332993, 1.2877259529999998, 1.1943926196666999, 1.1010592863333, 1.007725953, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3.8473903475, 3.686798245, 3.5603909886666996, 3.299056834, 3.0377226793332994, 2.8631942623332995, 2.769860929, 2.639193851666699, 2.5085267743332995, 2.377859697, 2.2471926196667, 2.1538592863332995, 2.060525953, 1.9671926196667004, 1.8738592863332997, 1.7805259529999997, 1.6871926196666995, 1.5938592863332999, 1.500525953, 1.4071926196667, 1.3138592863333, 1.220525953, 1.1271926196666997, 1.0338592863332998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4.292851753999999, 4.252851754, 4.041772892999999, 3.8198170105, 3.680718069, 3.6017057213333, 3.4150390546667, 3.2233937873332996, 3.0317485246667, 2.8950516286667005, 2.799228995, 2.7058956616667005, 2.6100730303333, 2.5142503966667005, 2.4209170633333, 2.32758373, 2.2342503966667, 2.1409170633332995, 2.0475837299999995, 1.9542503966667004, 1.8609170633332996, 1.76758373, 1.6742503966666995, 1.5809170633332998, 1.4875837299999999, 1.3942503966667, 1.3009170633333, 1.20758373, 1.1142503966666997, 1.0209170633332993, 1.0, 1.0]","[4.230191315499999, 3.980857335, 3.7461903475, 3.660398069, 3.4745235006667006, 3.2505226793332995, 3.0638560126667, 2.8949275956667004, 2.782927185, 2.6709267743332994, 2.5589263636667003, 2.4655930303332996, 2.3535926196667, 2.2602592863332998, 2.166925953, 2.0735926196667003, 1.9802592863333, 1.886925953, 1.7935926196667002, 1.7002592863332995, 1.6069259529999997, 1.5135926196666996, 1.4202592863333, 1.326925953, 1.2335926196667, 1.1402592863333, 1.046925953, 1.0, 1.0, 1.0, 1.0, 1.0]","[4.257118421, 4.0456840035, 3.8139503475, 3.674318069, 3.5469501673332995, 3.3602835006667005, 3.143749346, 2.9386075956667006, 2.8303405183332995, 2.722073441, 2.6287401076667005, 2.5204730303332994, 2.412205953, 2.3188726196667004, 2.2255392863332997, 2.132205953, 2.0388726196667, 1.9455392863332996, 1.852205953, 1.7588726196667002, 1.6655392863332998, 1.572205953, 1.4788726196666997, 1.3855392863332998, 1.2922059529999999, 1.1988726196667, 1.1055392863333, 1.012205953, 1.0, 1.0, 1.0, 1.0]","[4.264265087, 4.088901782499999, 3.859123679, 3.683598069, 3.620124322, 3.4085679419999995, 3.1970115666667, 2.9854551913332994, 2.8619494056666994, 2.7686160723333, 2.6628378846666996, 2.557059697, 2.451281507, 2.3579481736667005, 2.2646148403332997, 2.171281507, 2.0779481736667003, 1.9846148403332995, 1.891281507, 1.7979481736667002, 1.7046148403332995, 1.6112815069999997, 1.5179481736666995, 1.4246148403332999, 1.331281507, 1.2379481736667, 1.1446148403333, 1.051281507, 1.0, 1.0, 1.0, 1.0]","[4.269369849, 4.123962258499999, 3.8913903475, 3.69022664, 3.65022664, 3.4430568346667005, 3.2350560113333, 3.0270551926667, 2.8845271846667, 2.7911938513332997, 2.6871934396667005, 2.5831930303332995, 2.4791926186666995, 2.3858592853333, 2.292525952, 2.1991926186667006, 2.1058592853333, 2.012525952, 1.9191926186667003, 1.8258592853332996, 1.732525952, 1.6391926186667003, 1.5458592853332993, 1.4525259519999998, 1.3591926186666998, 1.2658592853333, 1.172525952, 1.0791926186667, 1.0, 1.0, 1.0, 1.0]","[4.269924258, 4.146590831499999, 3.9155903474999993, 3.699198245, 3.655198069, 3.4689235006666994, 3.263589346, 3.0582551913333, 2.9107942623332996, 2.808127185, 2.7054601076667004, 2.6027930303332996, 2.5001259529999995, 2.4067926196666996, 2.3134592863332997, 2.220125953, 2.1267926196667, 2.0334592863332994, 1.940125953, 1.8467926196667004, 1.7534592863332998, 1.660125953, 1.5667926196666997, 1.4734592863332998, 1.3801259529999998, 1.2867926196666999, 1.1934592863333, 1.100125953, 1.0067926196667, 1.0, 1.0, 1.0]","[4.276176199, 4.166146483, 3.9344125685, 3.7144125684999993, 3.6590647349999994, 3.4890420186667006, 3.2857819359999993, 3.082521858, 2.922927595666699, 2.8212975543332997, 2.7196675153332994, 2.6180374739999994, 2.516407435, 2.4230741016667006, 2.3297407683333, 2.2364074349999994, 2.1430741016666994, 2.0497407683332995, 1.956407435, 1.8630741016667005, 1.7697407683332993, 1.6764074349999998, 1.5830741016666998, 1.4897407683332997, 1.396407435, 1.3030741016667, 1.2097407683332995, 1.1164074349999995, 1.0230741016666995, 1.0, 1.0, 1.0]","[4.278558421, 4.181204322499999, 3.9494703475, 3.7294703475, 3.662158069, 3.505136834, 3.3035360126667, 3.1019351913332995, 2.9326342623332997, 2.831833851666699, 2.731033441, 2.6302330303332995, 2.5294326196667, 2.4360992863333, 2.342765953, 2.2494326196667, 2.1560992863332995, 2.0627659529999995, 1.9694326196667005, 1.8760992863332997, 1.7827659529999997, 1.6894326196666996, 1.5960992863333, 1.502765953, 1.4094326196667, 1.3160992863333, 1.222765953, 1.1294326196666995, 1.0360992863332998, 1.0, 1.0, 1.0]","[4.280507512, 4.1932196115, 3.967124, 3.7417903474999994, 3.664688978, 3.5183053179999995, 3.318062072, 3.1313954053332997, 2.9405760796667, 2.8404544566666994, 2.7403328336667006, 2.6402112106667004, 2.5468778773332996, 2.4467562566667005, 2.3534229233332997, 2.26008959, 2.1667562566667002, 2.0734229233332995, 1.98008959, 1.8867562566667004, 1.7934229233332994, 1.7000895899999997, 1.6067562566666995, 1.5134229233332999, 1.42008959, 1.3267562566667, 1.2334229233333, 1.14008959, 1.0467562566666997, 1.0, 1.0, 1.0]","[4.282131754, 4.2030577365, 3.9769462245, 3.7520570105, 3.666798069, 3.5292790546666994, 3.3301671206667, 3.143500454, 2.9471942623332996, 2.8476382953332995, 2.7480823283333, 2.6485263636667002, 2.5551930303332995, 2.4556370633333, 2.36230373, 2.2689703966667003, 2.1756370633332995, 2.0823037299999996, 1.9889703966667005, 1.8956370633332995, 1.80230373, 1.7089703966666998, 1.6156370633332997, 1.52230373, 1.4289703966667, 1.3356370633332995, 1.2423037299999997, 1.1489703966666995, 1.0556370633332999, 1.0, 1.0, 1.0]","[4.283506113, 4.211274857499999, 3.985257335, 3.7607441945, 3.668582684, 3.5385645266667005, 3.3404098566666995, 3.15374319, 2.9555885246667004, 2.8537169273332994, 2.7546395946667004, 2.655562259666699, 2.5622289263332996, 2.4631515936667006, 2.3698182603333, 2.2764849269999994, 2.1831515936666994, 2.0898182603332995, 1.996484927, 1.9031515936667, 1.8098182603332995, 1.7164849269999998, 1.6231515936666998, 1.5298182603332997, 1.436484927, 1.3431515936666998, 1.2498182603332995, 1.1564849269999997, 1.0631515936666995, 1.0, 1.0, 1.0]","[4.284684134999999, 4.2207627425, 3.992381144, 3.7681903475, 3.670112355, 3.5465234986666996, 3.3491893453333, 3.1625226786667002, 2.9651885253332995, 2.8589271836667005, 2.760260107, 2.6615930303332997, 2.568259697, 2.4695926203332994, 2.376259287, 2.2829259536667004, 2.1895926203332996, 2.096259287, 2.0029259536667006, 1.9095926203332996, 1.816259287, 1.7229259536666999, 1.6295926203332998, 1.536259287, 1.4429259536667003, 1.3495926203332993, 1.2562592869999998, 1.1629259536666998, 1.0695926203333, 1.0, 1.0, 1.0]","[4.285705087, 4.2263779785, 3.998555114, 3.774643679, 3.671438069, 3.5534212753332994, 3.3567982333332997, 3.1701315666667003, 2.9735085246667006, 2.863442739, 2.765131218, 2.666819697, 2.5734863636666994, 2.4751748403333, 2.381841507, 2.2885081736667003, 2.1951748403332996, 2.101841507, 2.0085081736667, 1.9151748403333, 1.821841507, 1.7285081736666998, 1.6351748403332997, 1.541841507, 1.4485081736667003, 1.3551748403332995, 1.2618415069999998, 1.1685081736666996, 1.0751748403333, 1.0, 1.0, 1.0]","[4.286598420999999, 4.2312913155, 4.003957334999999, 3.7802903474999994, 3.672598069, 3.559456834, 3.3634560126667004, 3.176789346, 2.9807885246667003, 2.8673938516667006, 2.769393441, 2.6713930303332996, 2.5780596969999996, 2.4800592863332995, 2.386725953, 2.2933926196667, 2.2000592863332997, 2.106725953, 2.0133926196667002, 1.9200592863333, 1.826725953, 1.7333926196667002, 1.6400592863332994, 1.5467259529999997, 1.4533926196666995, 1.3600592863332999, 1.266725953, 1.1733926196667, 1.0800592863333, 1.0, 1.0, 1.0]","[4.287386655999999, 4.235626608, 4.008724003499999, 3.7852726985, 3.673621598, 3.564782322, 3.36933052, 3.1826638533333, 2.9872120513333, 2.8708801246667006, 2.773154226, 2.6754283249999995, 2.582094991666699, 2.4843690906667004, 2.3910357573333, 2.297702424, 2.2043690906667006, 2.1110357573332994, 2.0177024239999994, 1.9243690906667004, 1.8310357573332996, 1.737702424, 1.6443690906666997, 1.5510357573332993, 1.4577024239999998, 1.3643690906666999, 1.2710357573333002, 1.177702424, 1.0843690906667, 1.0, 1.0, 1.0]","[4.28808731, 4.239480205, 4.0129610385, 3.789701458, 3.674531402, 3.5695160906667005, 3.3745523099999994, 3.1878856433332996, 2.992921858, 2.8739790363332998, 2.7764971436667003, 2.679015251, 2.5856819176667005, 2.4882000273332996, 2.394866694, 2.3015333606667006, 2.2082000273333, 2.114866694, 2.0215333606667003, 1.9282000273332995, 1.834866694, 1.7415333606667003, 1.6482000273332993, 1.5548666939999998, 1.4615333606666998, 1.3682000273333, 1.274866694, 1.1815333606667, 1.0882000273332995, 1.0, 1.0, 1.0]","[4.28871421, 4.242928155, 4.016752072999999, 3.793664032, 3.675345437, 3.5737515713333, 3.379224432, 3.1925577653332997, 2.9980306306667006, 2.8767517456666996, 2.7794881783332994, 2.6822246086667003, 2.5888912753332995, 2.491627708, 2.3982943746667, 2.3049610413332995, 2.211627708, 2.1182943746667005, 2.0249610413332997, 1.931627708, 1.8382943746667004, 1.7449610413332999, 1.651627708, 1.5582943746667002, 1.4649610413332999, 1.3716277079999997, 1.2782943746666997, 1.1849610413332998, 1.0916277079999999, 1.0, 1.0, 1.0]","[4.289278420999999, 4.2460313155, 4.0201640035, 3.7972303475, 3.676078069, 3.5775635006667, 3.383429346, 3.1967626793332995, 3.0026285246667004, 2.879247185, 2.7821801076667003, 2.6851130303333, 2.591779697, 2.4947126196667004, 2.4013792863332997, 2.308045953, 2.2147126196667, 2.1213792863332994, 2.0280459529999995, 1.9347126196667004, 1.8413792863333, 1.748045953, 1.6547126196666997, 1.5613792863332998, 1.4680459529999998, 1.3747126196666999, 1.2813792863333, 1.188045953, 1.0947126196667, 1.0013792863332993, 1.0, 1.0]"
