0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600
50,350,650,950,1250,1550,1850,2150,2450,2750,3050,3350,3650,3950,4250,4550,4850,5150,5450,5750,6050,6350,6650,6950,7250,7550,7850,8150,8450,8750,9050,9350,9650
"[1.2148865946994, 1.2145735663768995, 1.2142723287005, 1.2139277076301997, 1.2136547954585, 1.2133746090738995, 1.2130571202992, 1.212646872469, 1.2123164630307999, 1.2120677963351, 1.2116775345753, 1.2113697930043, 1.2111064665636995, 1.2108967651743998, 1.2105183128641, 1.2102365219248998, 1.2094428126298, 1.2091610063105, 1.2089441225677997, 1.2087377882919998, 1.2085133963162995, 1.2082215801164995, 1.2080316511109999, 1.2078570134143, 1.2076964359132003, 1.207548786612, 1.2074130246529, 1.2072881929781996, 1.2071427385019995, 1.2070382883671997, 1.2068891940354]","[1.8698962337274, 1.8687623618402, 1.867449284407, 1.8660392813948, 1.8645145573069, 1.8629937086052997, 1.8614699726675, 1.8607026100905, 1.8589786767123, 1.8572597500995, 1.8555458157113, 1.8538368590488, 1.8521328656555005, 1.8503959410099, 1.7016302093716995, 1.5939698219292995, 1.3594187275525995, 1.2749179156502, 1.2561744905983998, 1.2485701019996993, 1.2423266464651, 1.2367716173678, 1.2416063971377, 1.2336346533227995, 1.2191798365295, 1.2182019155132002, 1.2161208913732997, 1.2153679304250995, 1.2152753450399998, 1.2137248796441995, 1.2131629277285996]","[3.1322160028603006, 2.6018560576602, 2.6014342900882994, 2.5995090889633, 2.1954217828447, 1.8700006795526, 1.8682469493619, 1.8664772833091, 1.8645162051798, 1.8625615333212, 1.8606132468058, 1.8596329169247, 1.8576973385868, 1.8557680832192, 1.8538451301666, 1.8517761026518, 1.8496543632503, 1.8475403236767, 1.8433366249758, 1.6800905557663002, 1.4577197729871, 1.2970271069271002, 1.2641214971691, 1.255479341618, 1.2472482192783998, 1.2260362926902995, 1.2227195780601, 1.2251269598423997, 1.2220219363351998, 1.2209413121400998, 1.2199329522552]","[3.4490517658207995, 3.4484150896884995, 3.3848494722119002, 3.3842183709582003, 3.3834503779156, 2.9287665526519, 1.8704825924026, 1.8685084300958, 1.8665407168019, 1.8645794314539004, 1.8625752642791, 1.8604108449047, 1.8592158723944, 1.8570671339436, 1.8549261933006, 1.8527930221673, 1.8506675923478, 1.8485498757488, 1.8443425133664, 1.8422401393358, 1.8538459742058, 1.6703196634833997, 1.3227058544468002, 1.2803737697620998, 1.2755912683372002, 1.2434794686477, 1.2374982889883999, 1.2324900204896, 1.2307820537503997, 1.2247008371034995, 1.2234929154030996]","[3.4512395878159996, 3.4506021164198, 3.4499648767417996, 3.3855120597857, 3.3848807176841995, 3.3821333147559005, 3.1428451402111994, 1.8695673408644, 1.8674709269522, 1.8652887411356, 1.8631144745081, 1.8609480983306, 1.8597511761187, 1.8576004950416, 1.8554576188223, 1.8533225191368, 1.8511951677639, 1.8490755365848, 1.8448662665704, 1.8427619918306, 1.8543659328892, 1.8439445425709, 1.6657856113391998, 1.2940384420826, 1.2813086676563998, 1.2536644144543998, 1.2462642340562995, 1.2400212801496002, 1.2347268081459999, 1.2330002156504996, 1.2264887008369996]","[3.4525818717979995, 3.4519439124873994, 3.4513061850721996, 3.3863054454895, 3.3856738149957994, 3.3845250259546, 3.3788478840683003, 2.4368206910708996, 1.8678040635197, 1.8656206687449, 1.8634451975465, 1.8612776211695, 1.8600795031137, 1.8579276305325, 1.855783567133, 1.8536472845755, 1.8515187546234, 1.8493979491422, 1.8472848400996995, 1.843082068553, 1.8546848480478, 1.8442623003809, 1.8421796988, 1.4094071552892002, 1.3031624025618, 1.2546236665187995, 1.2470990894441, 1.2422249496509998, 1.2366582368911, 1.2348744893498995, 1.2279493843823999]","[4.3979748870631, 3.4528511123629, 3.4522130551845, 3.4515752299371, 3.3862098808443, 3.3855782850879, 3.3798490139211994, 3.339150493483, 1.868029256722, 1.8658450447172996, 1.8636687592547, 1.8615003715686, 1.8603014451478, 1.8581487671352, 1.8560039012273, 1.8538668190737, 1.8517374924272, 1.8496158931428, 1.8475019931779, 1.843298433579, 1.8411998485315, 1.8444770978718, 1.8423937167872, 1.6247895002661996, 1.3039062568593, 1.2626587085423002, 1.2544571175531, 1.2428814809118995, 1.2407514636910997, 1.2354229584242, 1.2337377721496]","[4.4006109563969, 4.3742130417833, 3.4528671305825998, 3.4522290675815994, 3.3865964675445, 3.3859647312655, 3.3805711154617994, 3.3742859422691, 2.4337335012010994, 1.8660068624476, 1.8638299897457, 1.8616610169514, 1.8604615075459, 1.8583082486641, 1.856162803995, 1.8540251451807, 1.8518952439661, 1.8497730721987, 1.8476586018284, 1.843454473894, 1.8413553225736, 1.844632007696, 1.842548064441, 1.7374347030019999, 1.3053633579853998, 1.2635237491034998, 1.2547195717718993, 1.2472609004026, 1.2409389768904002, 1.2355816638556003, 1.233871266561]","[4.4026032526964, 4.374918880215, 4.3740070700599, 3.4527229559140995, 3.3868884230797, 3.3862565806761, 3.3811165660673996, 3.3748294134253, 2.4512598897405, 1.8661290778306, 1.8639517616071, 1.8617823469006, 1.8605823971866, 1.8584286995944, 1.8562828178068, 1.8541447234603003, 1.8520143882941, 1.84989178415, 1.847776882972, 1.8435723257934, 1.8414727467864, 1.8447490057744, 1.8426646379314, 1.7235988309877996, 1.3057635774145, 1.2637596847024999, 1.2549182639583, 1.2628549394550999, 1.2563005536158995, 1.2488266119694995, 1.2465638679299]","[4.404161967813399, 4.3754708459584, 4.3745588351661, 4.3530054448009, 3.387116732635, 3.3864848072417995, 3.3815431432363994, 3.3752544425385995, 2.4946642542917994, 1.8662246417137, 1.8640469786872, 1.8618772184364, 1.860676924432, 1.8585228837988, 1.8563766602152, 1.854238225313, 1.852107550827, 1.8499846085945, 1.847869370555, 1.8436644777374, 1.8415645643095, 1.8448404900900996, 1.8427557902491003, 1.8406786558187, 1.3603854010181, 1.2968889553578, 1.2834036826289, 1.2652652731538998, 1.2738951788662, 1.2642588629632998, 1.2615599962865]","[4.405414754518899, 4.3759142941816, 4.375002122197799, 4.3740902817845, 3.8506241099832, 3.3866681367359, 3.381885873200399, 3.3755959287299, 3.334288939841199, 1.8663014234282, 1.8641234817596, 1.8619534438778, 1.8597912811, 1.8585985569972996, 1.8564520587943998, 1.8543133502695, 1.8521824031537, 1.8500591892809, 1.8479436805868, 1.8437385180969, 1.8416383359752, 1.8449139940372996, 1.8428290274491004, 1.8407516272398, 1.4553706315032997, 1.3260417565301, 1.3090353405049, 1.285399579395, 1.2740778768828993, 1.2644154181130995, 1.2617093160257]","[4.406443615752199, 4.3762784118068, 4.3753661074678005, 4.3744541347475, 4.3529014600186, 3.3868186563975002, 3.382167268648399, 3.3758763029889995, 3.3344662940411003, 1.8663644564653, 1.8641862860488, 1.8620160202492, 1.8598536303807, 1.8586606800114, 1.856513956363, 1.8543750232108, 1.8522438522829, 1.8501204154100996, 1.8480046845254, 1.8437993006512, 1.8416988979486, 1.8449743362303, 1.8428891506593, 1.8408115322617, 1.5959644012788998, 1.3263149235984, 1.3092653187406, 1.2855753777805998, 1.2742282170629, 1.2645442463187997, 1.2618321902594996]","[4.4073036690572, 4.3765826934348, 4.3756702784908, 4.374758195205599, 4.373846443458699, 3.3869444469943, 3.3824024432112, 3.3761106240993994, 3.3346145153513, 2.447993292611899, 1.8642387738615, 1.8620683175828, 1.8599057379264, 1.8587125984579, 1.8565656863966, 1.8544265655152, 1.8522952075395, 1.8501715842976, 1.8480556677202, 1.843850098827, 1.841749511777, 1.8450247663802, 1.8429393977974, 1.8408615970522, 1.5967859892371996, 1.3265406659866, 1.3094578910308, 1.285717039472, 1.2743540996483, 1.264597530937, 1.2619350745229]","[4.4080332962735, 4.376840784556599, 4.3759282757975, 4.3750160987314, 4.374104253237699, 3.3870511280926006, 3.3826019214551, 3.3763093784334006, 3.3347402281460994, 2.4912889745362996, 1.864283291007, 1.8621126731748996, 1.8599499325513, 1.8587566326996996, 1.8566095608374, 1.854470280735, 1.852338764116, 1.8502149828065, 1.8480989087352, 1.8438931829197, 1.8417924395168, 1.8450675383345, 1.8429820145315, 1.8409040591294, 1.6716414497767003, 1.3267111875293, 1.3095425177499995, 1.2947806330626999, 1.2744610434279, 1.2646850436485002, 1.2620224789822]","[4.4086600949576, 4.407736586540199, 4.376149893671399, 4.3752376360481, 4.374325710026599, 3.3871427570879, 3.3827732565695, 3.3764800917697997, 3.3348482021662, 2.4913554517601995, 1.8643215265356, 1.8621507699460995, 1.8599878910687, 1.858794453465, 1.8566472443505, 1.854507827494, 1.8523761746171004, 1.8502522575444, 1.8481360482024, 1.8439301876071, 1.8418293099136, 1.845104274928, 1.8430186178073, 1.8409405295714, 1.689850182491, 1.3268766933224996, 1.3096829594927, 1.2949127406541, 1.2745530215787997, 1.2800714977071, 1.2696446277767]","[4.117774921477299, 4.408280677065999, 4.3763422855328, 4.375429957976, 4.3745179620462995, 3.3872223023667, 3.3829220044956, 3.3766282998872006, 3.3349419346773, 2.491413160801, 1.8643547188916, 1.8621838418464, 1.8600208429505, 1.8588272857639, 1.8566799575005, 1.8545404219274, 1.8524086507648, 1.8502846158356, 1.8481682890648, 1.8439623114669, 1.8418613171953, 1.8451361660548, 1.8430503932007, 1.8409721896512, 1.6889678362454, 1.3270205605338998, 1.3098050377611, 1.3065918813585, 1.2836683480573, 1.2801568491991997, 1.2697178612816995]","[4.576389469151499, 4.4087575215837, 4.376510874352199, 4.3755984855141, 4.374686428325399, 3.3872920220399996, 3.3830523684187006, 3.3767581907174, 3.3350240796470003, 2.491463735648, 1.8643838078923003, 1.8622128252826, 1.8600497212052995, 1.8588560592191, 1.8567086265363, 1.8545689869228, 1.8524371120973, 1.8503129738814, 1.8481965441988, 1.8439904640626, 1.8418893676248, 1.8451641146888, 1.8430782404086, 1.8409999358012, 1.7439772609506998, 1.3578038612553, 1.3232629795419997, 1.306694007425, 1.2837467606508002, 1.2872389119889995, 1.2759189623642997]","[4.577478504381199, 4.5594296772611, 4.3766598533284995, 4.375747410337199, 4.374835299014899, 3.3873536216660995, 3.3831675602712994, 3.3768729645367994, 3.335096662274, 2.4915084231714, 1.8644095106966, 1.8622384348111, 1.8600752377964, 1.85888148321, 1.8567339582631, 1.8545942267203, 1.8524622602992, 1.8503380308201, 1.8482215102054, 1.8440153394671, 1.841914152756, 1.8451888098744, 1.8431028459748997, 1.8410244520735, 1.7432869581544999, 1.3579434540965, 1.3233685919129, 1.3157351495963, 1.3004888119091997, 1.2873151895693997, 1.2759844577243]","[4.5784480142903, 4.560684382581699, 4.4323891380884, 4.375879944898201, 4.3749677854002, 3.3874084278883, 3.3832700680623, 3.3769751003252995, 3.3351612629742005, 2.4915481963985, 1.8644323869581, 1.8622612280542, 1.8600979483225, 1.8589041113192, 1.8567565042545, 1.854616690892, 1.852484642948, 1.8503603322419, 1.848243730695, 1.8440374793181, 1.8419362122612, 1.8452107893252, 1.843124745662, 1.8410462722862, 1.7416535920768, 1.3580677845033997, 1.3477781101842, 1.3158274706089, 1.3005548564736, 1.2873831338488997, 1.2760427972258]","[4.5793166647272, 4.561032940619801, 4.4700666015748, 4.3759986412296, 4.375086438585999, 3.3874575305471994, 3.3833618761677, 3.3770665752576, 3.3707941201001996, 2.49158381113, 1.8644528713888, 1.8622816381466, 1.8601182843463, 1.8589243735432, 1.8567766929466, 1.8546368063188996, 1.8525046853758, 1.8503803019353, 1.8482636279181, 1.8440573043339004, 1.8419559653316, 1.8452304707114, 1.8431443556241, 1.8410658110835, 1.7409245029358995, 1.3707835780282995, 1.3478861914943998, 1.3159102215269, 1.3113221348462, 1.2859420462215, 1.2954340731491996]","[4.580099403514498, 4.561346953130898, 4.516367455213298, 4.3761055959031, 4.375193354382, 3.3875017509934, 3.3834445911856, 3.3771489901012, 3.3708762358590003, 2.491615900414, 1.8644713280972, 1.8623000278753, 1.8601366073383, 1.8589426300408, 1.8567948831911, 1.8546549305507, 1.8525227438344, 1.8503982948595, 1.8482815555456, 1.8440751669017, 1.8419737630759, 1.8452482038674, 1.8431620244262, 1.8410834157652, 1.7401716813226995, 1.3708165821859999, 1.3479836223625, 1.3159848146692998, 1.309452955821, 1.3093705685388002, 1.2954932468711]","[4.580808406028499, 4.5616313464927, 4.5164676498216, 4.376202427002099, 4.3752901502833, 3.3875418000734, 3.3835195048157, 3.3772236318686004, 3.3709506067501, 2.4916449555900995, 1.8644880396858, 1.8623166788172, 1.8601531978537, 1.858959160349, 1.8568113535104, 1.854671341099, 1.8525390948285, 1.8504145865156, 1.848297788079, 1.844091340527, 1.8419898780068995, 1.845264260317, 1.8431780226066, 1.841099355888, 1.7393855004131995, 1.3709213084437, 1.3454615959871998, 1.3442973256677002, 1.3255914931119999, 1.3094326340058, 1.2955468622654995]","[4.581453593860699, 4.561890091259299, 4.517353931469499, 4.376290524877799, 4.3753782161358, 3.3875782306809, 3.3835876567964, 3.3772915365245, 3.3710182649789, 2.4916713924398, 1.8645032452986, 1.8623318292486, 1.8601682933039, 1.8589742010175, 1.8568263395961, 1.8546862727999, 1.8525539723421, 1.8504294100384, 1.848312557807, 1.8441060566554, 1.8420045407302, 1.845278869829, 1.8431925791005, 1.8411138595561, 1.7386331141432996, 1.3679887906815, 1.3837252798174, 1.3443733992431999, 1.3256571000530997, 1.3094891297708002, 1.2876750055208]","[4.582043203707899, 4.562126536925799, 4.517437257722098, 4.376371029239799, 4.3754586912348, 3.3876115325591, 3.3836499136524, 3.3773535674494, 3.3710800707924995, 2.4916955511643004, 1.8645171406081, 1.8623456741318, 1.8601820879438, 1.8589879455964, 1.8568400342957, 1.8546999178012, 1.8525675678254, 1.8504429561835003, 1.8483260547929, 1.8441195046606, 1.8420179399323005, 1.8452922204052, 1.8432058812272, 1.8411271134091003, 1.7378804619728998, 1.4212871140163998, 1.383851146261, 1.3444429499346997, 1.3257170820171995, 1.3110475581189995, 1.3002819493163995]","[4.5825841425858, 4.5623434113133, 4.517513691661799, 4.3764448747011, 4.3755325098535, 3.7414485278107, 3.3837070317097995, 3.3774104782244, 3.3711367750372996, 2.4917177058224, 1.864529883244, 1.8623583705245, 1.8601947382611, 1.8590005500055, 1.8568525929632, 1.8547124308931002, 1.8525800355071, 1.8504553786196996, 1.8483384321479, 1.8441318370979, 1.842030227615, 1.8453044634957, 1.8432180798873, 1.8411392678001, 1.7361619431587998, 1.4213850980051, 1.3839341198275998, 1.3445067684379999, 1.3457480667008, 1.3270636923761, 1.3018787659491997]","[4.583082200497499, 4.562543083880099, 4.517584035541599, 4.376512836345599, 4.375600446794301, 4.246284219164, 3.3837596097393, 3.3774628654473995, 3.3711889721462005, 2.4917381021412, 1.8645416145406, 1.862370059248, 1.860206384566, 1.8590121540457, 1.8568641548922, 1.8547239508637, 1.8525915136715, 1.8504668151297, 1.8483498271546, 1.8441431907519, 1.8420415400664, 1.8453157348941, 1.8432293103816, 1.8411504575387003, 1.7353744513710996, 1.4214362392382995, 1.3863035905584995, 1.3673557743407, 1.3458078674608995, 1.3290189334314997, 1.3019202902868]","[4.583542263852399, 4.5627274934537, 4.5176490209055, 4.3765756209435, 4.3756632085702, 4.2463199709644, 3.3838081677691, 3.3775112472592, 3.3712371783796997, 2.491756938596, 1.8645524486543, 1.8623808540445, 1.8602171401881, 1.8590228706355, 1.8568748325913, 1.8547345898132, 1.8526021140121, 1.8504773770015, 1.8483603506972, 1.8441536761044, 1.8420519873673, 1.8453261442816, 1.8432396819932, 1.8411607915116, 1.7345885873311997, 1.4472675130853, 1.4226708776381, 1.3674197947319997, 1.3480024543063995, 1.3312016757772003, 1.3034899942051998]","[4.583968529475699, 4.562898339833499, 4.517709214104299, 4.376633775665599, 4.375721342153399, 4.246353090272298, 3.3838531628303, 3.3775560790326, 3.3712818474577997, 2.4917743947717, 1.8645624888766, 1.8623908578307, 1.8602271076703, 1.8590328019456, 1.8568847278605, 1.8547444491723004, 1.8526119375914, 1.8504871649309, 1.848370103106, 1.8441633931215, 1.8420616691213, 1.8453357909003003, 1.8432492936042, 1.8411703682419, 1.7337479046639999, 1.4542789968131997, 1.422748177247, 1.3796925572288998, 1.3501622146748995, 1.3312495818967998, 1.303527062967]","[4.584364599273498, 4.563057083614199, 4.5177651579548, 4.376687824946099, 4.375775371787199, 4.2463838381082, 3.3838949573953996, 3.3775977219246003, 3.3713233392270006, 2.4917906029890995, 1.864571811314, 1.8624001464368, 1.8602363625679, 1.859042023257, 1.8568939157076, 1.8547536036766, 1.8526210588738, 1.850496253112, 1.848379158306, 1.8441724154601, 1.8420706587176, 1.8453447478732, 1.8432582180721, 1.8411792603228, 1.7329240327138995, 1.4543644727806, 1.4257206974398997, 1.3820881677142993, 1.3502136568132999, 1.3312941064508002, 1.3035615143364]","[4.584733551203399, 4.5632049460355, 4.5178172536493, 4.3767381563905, 4.3758256849363, 4.2464124972747, 3.3839338824466996, 3.3776365057161994, 3.371361982271599, 2.4918057050383995, 1.8645804975197, 1.8624088011201, 1.8602449858432, 1.8590506152383, 1.8569024765085, 1.8547621334101, 1.8526295576529, 1.8505047210488, 1.8483875955124995, 1.8441808220478, 1.8420790347977, 1.8453530935564, 1.8432665334687, 1.8411875455426, 1.7321067789034, 1.4577317264884997, 1.4286444857023, 1.3821437225629996, 1.3502615859887999, 1.3313355952637, 1.3035936097744]","[4.5850781063235, 4.563343004817, 4.5178658788143, 4.376785134836899, 4.375872646306199, 4.2646144560062, 3.3839702374667, 3.3776727288031996, 3.3713980739044, 2.4918198048954, 1.8645886072971003, 1.862416881467, 1.8602530368664, 1.8590586370442, 1.856910469203, 1.8547700970991, 1.8526374924414, 1.8505126270419, 1.8483954728146, 1.8441886707631, 1.8420868550299003, 1.8453608854087, 1.8432742970443003, 1.8411952809441, 1.7312783247798, 1.4686608441476998, 1.4287122716610998, 1.3821956044784, 1.3503063498762995, 1.3313743426626998, 1.3036235890533998]","[4.5854005803282, 4.5634722180656, 4.5179114111197, 4.376829125164999, 4.3759166206441, 4.264639693557099, 3.3840042431118995, 3.3777066110413, 3.3714318331832995, 2.4918329970876, 1.8645961950153, 1.8624244416492, 1.8602605696126, 1.8590661424539003, 1.8569179473755, 1.8547775481331, 1.8526449164356, 1.8505200240942, 1.8484028430228996, 1.8441960142248, 1.842094171842, 1.845368175668, 1.8432815608471, 1.8412025183864, 1.7304204328692998, 1.4687355370808, 1.4287757204202995, 1.3822441748189, 1.3503482525115, 1.3314106149146, 1.3036516548256996]","[4.585703050898499, 4.5635934002186, 4.5179540865722, 4.376870355389299, 4.3759578358813, 4.2646633526305, 3.3840361516122, 3.3777384037452, 3.3714635105109, 2.4918453761496995, 1.8646033150476, 1.8624315358428, 1.8602676380612, 1.8590731852511, 1.8569249646142, 1.8547845399062, 1.8526518828354, 1.8505269652129, 1.8484097589521, 1.8442029050559, 1.8421010376662, 1.8453750165761, 1.8432883769294, 1.841209309733, 1.7295483140169, 1.4688056066592998, 1.4288352463005, 1.3822897338312998, 1.3503875679531, 1.3314446382592, 1.3036779840079]"
